"REF_YEAR";"NUTS0";"NUTS1";"NUTS2";"BL_CODE";"BUNDESLAND";"WEEK_NO";"DEATHS_65PLUS";"DEATHS_0_64";"LOWER_MARGIN_65_PLUS";"LOWER_MARGIN_0_64";"UPPER_MARGIN_65_PLUS";"UPPER_MARGIN_0_64";"PREDICTION_DEATHS_65_PLUS";"PREDICTION_DEATHS_0_64"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"38";"40";"8";"32";"2";"67";"16";"48";"8"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"39";"51";"16";"32";"2";"68";"16";"49";"8"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"40";"38";"10";"32";"2";"69";"16";"50";"8"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"41";"43";"10";"33";"2";"69";"17";"50";"8"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"42";"38";"12";"33";"2";"70";"17";"51";"8"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"43";"46";"12";"34";"2";"70";"17";"51";"8"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"44";"55";"5";"34";"2";"71";"17";"52";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"45";"41";"6";"34";"2";"72";"17";"52";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"46";"53";"5";"35";"2";"72";"17";"53";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"47";"73";"11";"35";"2";"73";"17";"53";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"48";"47";"8";"36";"2";"74";"17";"54";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"49";"60";"8";"36";"2";"74";"18";"54";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"50";"54";"11";"37";"2";"75";"18";"55";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"51";"56";"7";"38";"2";"76";"18";"56";"9"
"2011";"AT";"AT1";"AT11";"1";"Burgenland";"52";"61";"9";"38";"3";"77";"18";"57";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"1";"62";"11";"40";"4";"79";"21";"58";"11"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"2";"62";"9";"39";"4";"78";"20";"58";"11"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"3";"56";"10";"39";"3";"78";"20";"57";"11"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"4";"63";"6";"38";"3";"77";"20";"56";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"5";"53";"4";"37";"3";"76";"19";"56";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"6";"64";"12";"37";"3";"75";"19";"55";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"7";"67";"15";"36";"3";"74";"19";"54";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"8";"69";"11";"36";"3";"73";"18";"54";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"9";"72";"10";"35";"3";"72";"18";"53";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"10";"63";"8";"35";"3";"72";"18";"52";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"11";"60";"11";"34";"2";"71";"18";"51";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"12";"48";"7";"33";"2";"70";"18";"50";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"13";"68";"3";"32";"2";"69";"18";"50";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"14";"43";"10";"32";"2";"68";"18";"49";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"15";"49";"9";"32";"2";"68";"18";"49";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"16";"52";"9";"32";"2";"68";"18";"49";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"17";"54";"9";"32";"2";"67";"18";"49";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"18";"49";"8";"31";"3";"67";"18";"48";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"19";"49";"11";"31";"3";"66";"18";"48";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"20";"38";"8";"30";"3";"66";"18";"47";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"21";"48";"7";"30";"3";"65";"18";"47";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"22";"52";"5";"29";"3";"64";"19";"46";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"23";"63";"6";"29";"3";"64";"19";"45";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"24";"47";"7";"29";"3";"63";"19";"45";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"25";"61";"15";"29";"3";"63";"19";"45";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"26";"48";"10";"29";"3";"63";"19";"45";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"27";"54";"12";"28";"3";"63";"19";"45";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"28";"57";"11";"28";"3";"62";"18";"44";"10"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"29";"44";"6";"28";"3";"62";"18";"44";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"30";"40";"11";"28";"2";"62";"18";"44";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"31";"64";"12";"28";"2";"62";"17";"44";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"32";"39";"12";"28";"2";"62";"17";"44";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"33";"48";"10";"28";"2";"63";"17";"45";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"34";"45";"9";"29";"2";"63";"17";"45";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"35";"33";"10";"30";"2";"64";"17";"46";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"36";"54";"11";"30";"2";"65";"16";"47";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"37";"56";"7";"30";"2";"66";"16";"47";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"38";"43";"9";"31";"2";"66";"16";"48";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"39";"46";"9";"31";"2";"67";"16";"48";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"40";"54";"8";"31";"2";"67";"16";"48";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"41";"61";"6";"32";"2";"67";"17";"49";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"42";"48";"14";"32";"2";"68";"17";"49";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"43";"41";"14";"32";"2";"68";"17";"49";"8"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"44";"63";"8";"32";"2";"69";"17";"50";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"45";"50";"10";"33";"2";"69";"17";"50";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"46";"41";"9";"33";"2";"70";"17";"50";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"47";"55";"8";"33";"2";"70";"17";"51";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"48";"47";"7";"34";"2";"71";"17";"51";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"49";"55";"13";"34";"2";"71";"17";"52";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"50";"52";"11";"35";"2";"72";"18";"53";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"51";"58";"8";"36";"2";"73";"18";"53";"9"
"2012";"AT";"AT1";"AT11";"1";"Burgenland";"52";"60";"8";"36";"2";"74";"18";"54";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"1";"55";"10";"43";"4";"84";"22";"63";"12"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"2";"58";"10";"43";"4";"83";"21";"62";"12"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"3";"46";"9";"42";"4";"83";"21";"62";"11"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"4";"67";"7";"42";"3";"82";"20";"61";"11"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"5";"59";"13";"41";"3";"81";"19";"60";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"6";"62";"10";"41";"3";"81";"19";"60";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"7";"67";"10";"40";"3";"80";"19";"59";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"8";"73";"9";"40";"3";"79";"18";"58";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"9";"59";"17";"39";"3";"78";"18";"57";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"10";"64";"12";"38";"2";"77";"18";"56";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"11";"57";"12";"37";"2";"75";"18";"55";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"12";"66";"9";"36";"3";"74";"18";"54";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"13";"52";"13";"35";"3";"73";"18";"53";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"14";"54";"7";"35";"3";"72";"18";"52";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"15";"48";"8";"34";"3";"71";"18";"52";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"16";"48";"14";"34";"3";"70";"18";"51";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"17";"61";"8";"33";"3";"70";"18";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"18";"50";"8";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"19";"45";"8";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"20";"50";"13";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"21";"44";"6";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"22";"53";"12";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"23";"49";"9";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"24";"42";"11";"33";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"25";"45";"10";"32";"3";"69";"19";"50";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"26";"43";"11";"32";"3";"68";"19";"49";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"27";"43";"5";"32";"3";"68";"19";"49";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"28";"47";"9";"31";"3";"67";"19";"48";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"29";"53";"6";"31";"3";"67";"18";"48";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"30";"51";"10";"31";"3";"66";"18";"48";"10"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"31";"54";"14";"31";"3";"66";"18";"47";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"32";"69";"7";"30";"2";"65";"18";"47";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"33";"46";"8";"30";"2";"65";"18";"47";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"34";"45";"7";"30";"2";"66";"18";"47";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"35";"41";"3";"31";"2";"66";"17";"48";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"36";"47";"11";"31";"2";"67";"17";"48";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"37";"45";"10";"32";"2";"67";"17";"48";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"38";"44";"7";"32";"2";"68";"17";"49";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"39";"49";"6";"33";"2";"69";"18";"50";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"40";"44";"6";"33";"2";"69";"18";"50";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"41";"68";"7";"33";"2";"70";"18";"51";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"42";"44";"9";"34";"2";"71";"18";"51";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"43";"45";"11";"34";"2";"71";"18";"52";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"44";"55";"2";"35";"2";"72";"18";"52";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"45";"41";"9";"35";"2";"73";"18";"53";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"46";"52";"13";"36";"2";"74";"18";"54";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"47";"53";"9";"37";"2";"74";"18";"55";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"48";"43";"11";"37";"2";"75";"18";"55";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"49";"66";"10";"38";"2";"76";"18";"56";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"50";"47";"7";"39";"2";"77";"18";"57";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"51";"47";"10";"39";"2";"79";"17";"58";"9"
"2013";"AT";"AT1";"AT11";"1";"Burgenland";"52";"56";"10";"40";"2";"80";"17";"59";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"1";"51";"5";"42";"3";"82";"19";"61";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"2";"43";"7";"42";"3";"82";"19";"61";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"3";"55";"10";"42";"3";"83";"19";"62";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"4";"61";"9";"43";"3";"83";"19";"62";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"5";"63";"7";"43";"3";"83";"19";"62";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"6";"55";"12";"43";"3";"83";"19";"62";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"7";"54";"6";"43";"3";"83";"19";"62";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"8";"66";"8";"42";"3";"83";"19";"62";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"9";"64";"9";"42";"3";"82";"19";"61";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"10";"64";"10";"42";"3";"82";"19";"61";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"11";"55";"4";"41";"3";"81";"19";"60";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"12";"49";"16";"40";"3";"80";"19";"59";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"13";"35";"12";"39";"3";"78";"19";"58";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"14";"46";"4";"39";"3";"77";"19";"57";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"15";"52";"10";"38";"3";"76";"19";"56";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"16";"55";"8";"37";"3";"75";"19";"55";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"17";"44";"12";"36";"3";"74";"18";"54";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"18";"53";"9";"36";"3";"74";"18";"54";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"19";"50";"6";"35";"3";"73";"18";"53";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"20";"60";"10";"35";"3";"72";"18";"52";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"21";"47";"11";"34";"3";"71";"18";"52";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"22";"49";"9";"34";"3";"71";"19";"51";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"23";"46";"5";"34";"3";"70";"19";"51";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"24";"49";"10";"33";"3";"70";"19";"51";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"25";"45";"10";"33";"3";"70";"19";"51";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"26";"46";"8";"33";"3";"69";"18";"50";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"27";"50";"9";"33";"3";"69";"18";"50";"10"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"28";"51";"12";"33";"3";"69";"18";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"29";"49";"8";"33";"3";"69";"18";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"30";"69";"10";"33";"2";"69";"18";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"31";"55";"9";"33";"2";"69";"18";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"32";"49";"9";"32";"2";"69";"17";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"33";"50";"6";"32";"2";"69";"17";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"34";"51";"8";"33";"2";"69";"17";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"35";"44";"11";"33";"2";"69";"17";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"36";"53";"4";"33";"2";"70";"17";"50";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"37";"45";"8";"34";"2";"70";"18";"51";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"38";"47";"8";"34";"2";"71";"18";"52";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"39";"57";"8";"34";"2";"72";"18";"52";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"40";"49";"10";"35";"2";"72";"18";"53";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"41";"53";"7";"35";"2";"73";"18";"53";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"42";"47";"2";"36";"2";"73";"18";"54";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"43";"34";"7";"36";"2";"74";"18";"54";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"44";"64";"15";"37";"2";"75";"18";"55";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"45";"42";"7";"37";"2";"75";"18";"55";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"46";"57";"8";"38";"2";"76";"18";"56";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"47";"57";"5";"38";"2";"77";"18";"56";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"48";"64";"14";"38";"2";"77";"18";"57";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"49";"39";"6";"39";"2";"78";"18";"57";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"50";"56";"10";"39";"2";"78";"18";"58";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"51";"50";"9";"40";"2";"79";"18";"58";"9"
"2014";"AT";"AT1";"AT11";"1";"Burgenland";"52";"70";"10";"40";"2";"79";"18";"59";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"1";"55";"7";"40";"2";"79";"17";"58";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"2";"69";"13";"40";"2";"80";"17";"59";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"3";"58";"9";"41";"2";"81";"17";"60";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"4";"58";"10";"41";"2";"81";"17";"60";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"5";"66";"11";"42";"2";"82";"18";"61";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"6";"65";"10";"42";"2";"82";"18";"61";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"7";"68";"9";"42";"2";"82";"18";"61";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"8";"82";"19";"41";"3";"81";"18";"61";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"9";"62";"7";"41";"3";"81";"18";"60";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"10";"81";"8";"41";"3";"80";"18";"60";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"11";"50";"11";"40";"3";"80";"18";"59";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"12";"56";"5";"39";"3";"79";"18";"58";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"13";"48";"11";"38";"3";"77";"18";"57";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"14";"52";"11";"37";"3";"76";"18";"56";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"15";"45";"10";"37";"3";"75";"18";"55";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"16";"54";"5";"36";"2";"73";"18";"54";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"17";"54";"5";"35";"2";"72";"18";"53";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"18";"43";"13";"34";"2";"71";"17";"52";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"19";"54";"8";"34";"2";"70";"18";"51";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"20";"53";"9";"33";"2";"69";"18";"50";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"21";"53";"7";"32";"2";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"22";"35";"8";"32";"2";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"23";"53";"13";"32";"2";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"24";"61";"11";"32";"3";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"25";"51";"10";"32";"2";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"26";"49";"7";"32";"2";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"27";"64";"5";"32";"2";"68";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"28";"54";"14";"32";"2";"69";"18";"49";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"29";"50";"8";"33";"2";"69";"17";"50";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"30";"45";"7";"33";"2";"69";"17";"50";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"31";"49";"12";"33";"2";"69";"17";"50";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"32";"46";"13";"33";"2";"70";"17";"50";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"33";"60";"5";"33";"2";"70";"17";"51";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"34";"48";"10";"33";"2";"70";"17";"51";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"35";"50";"10";"33";"2";"70";"17";"51";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"36";"42";"8";"33";"2";"70";"17";"51";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"37";"40";"14";"33";"2";"70";"17";"51";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"38";"39";"9";"34";"2";"70";"17";"51";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"39";"55";"6";"34";"2";"71";"17";"51";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"40";"62";"11";"34";"2";"71";"17";"52";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"41";"50";"5";"34";"2";"71";"17";"52";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"42";"54";"6";"35";"2";"72";"17";"52";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"43";"53";"13";"35";"2";"73";"17";"53";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"44";"58";"3";"36";"2";"73";"17";"53";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"45";"54";"7";"36";"2";"74";"17";"54";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"46";"62";"9";"37";"2";"75";"17";"55";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"47";"48";"11";"37";"2";"76";"17";"56";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"48";"57";"5";"38";"2";"77";"17";"56";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"49";"49";"8";"39";"2";"78";"17";"57";"9"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"50";"56";"8";"40";"2";"79";"17";"58";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"51";"45";"12";"40";"2";"80";"17";"59";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"52";"47";"5";"41";"2";"81";"16";"60";"8"
"2015";"AT";"AT1";"AT11";"1";"Burgenland";"53";"42";"5";"42";"2";"83";"16";"62";"8"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"1";"63";"11";"40";"2";"80";"18";"59";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"2";"66";"6";"41";"2";"81";"18";"60";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"3";"48";"4";"41";"2";"81";"18";"60";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"4";"60";"9";"42";"2";"82";"18";"61";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"5";"60";"8";"42";"3";"82";"18";"61";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"6";"44";"12";"42";"3";"82";"18";"61";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"7";"60";"19";"42";"3";"82";"18";"61";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"8";"53";"6";"42";"3";"82";"18";"61";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"9";"53";"13";"41";"3";"81";"18";"60";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"10";"46";"13";"41";"3";"81";"18";"60";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"11";"67";"12";"40";"3";"80";"18";"59";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"12";"59";"7";"39";"2";"78";"18";"58";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"13";"59";"8";"38";"2";"77";"18";"56";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"14";"60";"9";"37";"2";"75";"18";"55";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"15";"47";"5";"36";"2";"74";"18";"54";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"16";"40";"9";"35";"2";"72";"18";"53";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"17";"53";"7";"34";"2";"71";"18";"52";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"18";"55";"12";"34";"2";"71";"18";"52";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"19";"57";"7";"34";"2";"71";"17";"52";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"20";"55";"11";"34";"2";"71";"17";"51";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"21";"50";"6";"34";"2";"71";"17";"51";"9"
"2016";"AT";"AT1";"AT11";"1";"Burgenland";"22";"44";"3";"34";"2";"71";"17";"51";"9"
